N,g(N)
1248000.000000,0.434504
1249000.000000,0.440486
1250000.000000,0.426427
1251000.000000,0.439583
1252000.000000,0.434789
1253000.000000,0.446474
1254000.000000,0.436796
1255000.000000,0.446585
1256000.000000,0.443912
1257000.000000,0.433106
1258000.000000,0.426382
1259000.000000,0.431454
1260000.000000,0.437484
1261000.000000,0.431865
1262000.000000,0.431151
1263000.000000,0.437191
1264000.000000,0.454012
1265000.000000,0.431854
1266000.000000,0.443556
1267000.000000,0.442388
1268000.000000,0.436737
1269000.000000,0.442387
1270000.000000,0.436158
1271000.000000,0.435873
1272000.000000,0.438701
1273000.000000,0.446874
1274000.000000,0.428492
1275000.000000,0.437411
1276000.000000,0.432810
1277000.000000,0.459131
1278000.000000,0.428545
1279000.000000,0.431283
1280000.000000,0.436113
1281000.000000,0.435523
1282000.000000,0.436479
1283000.000000,0.436060
1284000.000000,0.439135
1285000.000000,0.436724
1286000.000000,0.456612
1287000.000000,0.430041
1288000.000000,0.439143
1289000.000000,0.440701
1290000.000000,0.439570
1291000.000000,0.430485
1292000.000000,0.452606
1293000.000000,0.433112
1294000.000000,0.428906
1295000.000000,0.448268
1296000.000000,0.462301
1297000.000000,0.431352
1298000.000000,0.430899
1299000.000000,0.439460
1300000.000000,0.437316
1301000.000000,0.453634
1302000.000000,0.446084
1303000.000000,0.438725
1304000.000000,0.435760
1305000.000000,0.431286
1306000.000000,0.446945
1307000.000000,0.437048
1308000.000000,0.451060
1309000.000000,0.430464
1310000.000000,0.430936
1311000.000000,0.425371
1312000.000000,0.442219
1313000.000000,0.441655
1314000.000000,0.427113
1315000.000000,0.441092
1316000.000000,0.438158
1317000.000000,0.432880
1318000.000000,0.427621
1319000.000000,0.446098
1320000.000000,0.433245
1321000.000000,0.434285
1322000.000000,0.432037
1323000.000000,0.436384
1324000.000000,0.425216
1325000.000000,0.436599
1326000.000000,0.438626
1327000.000000,0.436622
1328000.000000,0.439270
1329000.000000,0.427774
1330000.000000,0.427294
1331000.000000,0.422303
1332000.000000,0.424688
1333000.000000,0.448428
1334000.000000,0.431448
1335000.000000,0.432724
1336000.000000,0.437648
1337000.000000,0.441567
1338000.000000,0.437445
1339000.000000,0.442131
1340000.000000,0.429161
1341000.000000,0.440261
1342000.000000,0.437331
1343000.000000,0.433261
1344000.000000,0.428496
1345000.000000,0.440446
1346000.000000,0.440438
1347000.000000,0.430457
1348000.000000,0.431689
1349000.000000,0.426706
1350000.000000,0.437440
1351000.000000,0.447229
1352000.000000,0.431024
1353000.000000,0.435128
1354000.000000,0.438744
1355000.000000,0.440226
1356000.000000,0.434306
1357000.000000,0.427135
1358000.000000,0.449449
1359000.000000,0.438318
1360000.000000,0.430212
1361000.000000,0.448379
1362000.000000,0.439153
1363000.000000,0.438654
1364000.000000,0.439212
1365000.000000,0.428798
1366000.000000,0.451404
1367000.000000,0.441111
1368000.000000,0.423737
1369000.000000,0.421875
1370000.000000,0.432955
1371000.000000,0.430845
1372000.000000,0.433716
1373000.000000,0.427011
1374000.000000,0.431488
1375000.000000,0.438726
1376000.000000,0.431083
1377000.000000,0.436075
1378000.000000,0.431323
1379000.000000,0.441635
1380000.000000,0.428684
1381000.000000,0.443365
1382000.000000,0.428274
1383000.000000,0.425328
1384000.000000,0.427496
1385000.000000,0.428668
1386000.000000,0.438309
1387000.000000,0.432073
1388000.000000,0.420607
1389000.000000,0.432139
1390000.000000,0.438716
1391000.000000,0.436886
1392000.000000,0.433194
1393000.000000,0.431964
1394000.000000,0.437352
1395000.000000,0.438959
1396000.000000,0.443353
1397000.000000,0.431386
1398000.000000,0.429863
1399000.000000,0.419181
1400000.000000,0.444431
1401000.000000,0.442488
1402000.000000,0.435270
1403000.000000,0.447129
1404000.000000,0.438004
1405000.000000,0.445264
1406000.000000,0.445002
1407000.000000,0.420009
1408000.000000,0.427421
1409000.000000,0.433086
1410000.000000,0.435413
1411000.000000,0.440186
1412000.000000,0.431286
1413000.000000,0.444014
1414000.000000,0.424797
1415000.000000,0.438050
1416000.000000,0.433035
1417000.000000,0.430984
1418000.000000,0.429588
1419000.000000,0.443900
1420000.000000,0.439020
1421000.000000,0.444565
1422000.000000,0.431061
1423000.000000,0.442481
1424000.000000,0.438287
1425000.000000,0.450586
1426000.000000,0.443687
1427000.000000,0.432325
1428000.000000,0.439022
1429000.000000,0.437074
1430000.000000,0.420709
1431000.000000,0.440851
1432000.000000,0.431489
1433000.000000,0.424876
1434000.000000,0.435801
1435000.000000,0.435862
1436000.000000,0.446587
1437000.000000,0.446062
1438000.000000,0.446180
1439000.000000,0.436984
1440000.000000,0.436618
1441000.000000,0.428825
1442000.000000,0.438454
1443000.000000,0.415944
1444000.000000,0.437445
1445000.000000,0.439648
1446000.000000,0.423453
1447000.000000,0.439718
1448000.000000,0.434934
1449000.000000,0.431805
1450000.000000,0.437721
1451000.000000,0.420224
1452000.000000,0.456622
1453000.000000,0.442330
1454000.000000,0.437819
1455000.000000,0.426701
1456000.000000,0.428291
1457000.000000,0.439184
1458000.000000,0.442666
1459000.000000,0.424037
1460000.000000,0.428278
1461000.000000,0.434281
1462000.000000,0.443665
1463000.000000,0.434628
1464000.000000,0.433964
1465000.000000,0.441116
1466000.000000,0.426616
1467000.000000,0.436916
1468000.000000,0.434524
1469000.000000,0.426471
1470000.000000,0.437453
1471000.000000,0.428845
1472000.000000,0.439865
1473000.000000,0.440088
1474000.000000,0.437595
1475000.000000,0.437850
1476000.000000,0.426026
1477000.000000,0.420551
1478000.000000,0.437771
1479000.000000,0.438409
1480000.000000,0.433116
1481000.000000,0.423824
1482000.000000,0.438343
1483000.000000,0.424862
1484000.000000,0.425282
1485000.000000,0.431406
1486000.000000,0.449898
1487000.000000,0.421541
1488000.000000,0.428267
1489000.000000,0.430412
1490000.000000,0.438736
1491000.000000,0.438416
1492000.000000,0.424888
1493000.000000,0.447232
1494000.000000,0.444177
1495000.000000,0.440222
1496000.000000,0.418441
1497000.000000,0.428078
1498000.000000,0.446195
1499000.000000,0.435677
1500000.000000,0.438742
1501000.000000,0.435941
1502000.000000,0.431933
1503000.000000,0.433273
1504000.000000,0.439242
1505000.000000,0.422695
1506000.000000,0.442194
1507000.000000,0.432719
1508000.000000,0.435836
1509000.000000,0.435065
1510000.000000,0.440188
1511000.000000,0.440940
1512000.000000,0.439689
1513000.000000,0.435315
1514000.000000,0.439172
1515000.000000,0.433221
1516000.000000,0.433413
1517000.000000,0.435951
1518000.000000,0.435005
1519000.000000,0.439820
1520000.000000,0.429355
1521000.000000,0.432360
1522000.000000,0.450154
1523000.000000,0.429944
1524000.000000,0.438754
1525000.000000,0.437091
1526000.000000,0.429529
1527000.000000,0.432303
1528000.000000,0.440781
1529000.000000,0.431606
1530000.000000,0.416772
1531000.000000,0.435444
1532000.000000,0.447659
1533000.000000,0.433374
1534000.000000,0.432559
1535000.000000,0.441628
1536000.000000,0.441725
1537000.000000,0.435211
1538000.000000,0.440198
1539000.000000,0.440617
1540000.000000,0.442058
1541000.000000,0.438033
1542000.000000,0.442490
1543000.000000,0.441378
1544000.000000,0.442033
1545000.000000,0.440296
1546000.000000,0.421828
1547000.000000,0.445702
1548000.000000,0.431536
1549000.000000,0.433453
1550000.000000,0.433533
1551000.000000,0.458244
1552000.000000,0.438015
1553000.000000,0.439466
1554000.000000,0.428152
1555000.000000,0.426125
1556000.000000,0.426109
1557000.000000,0.434626
1558000.000000,0.434086
1559000.000000,0.427509
1560000.000000,0.443703
1561000.000000,0.452140
1562000.000000,0.448296
1563000.000000,0.428704
1564000.000000,0.441243
1565000.000000,0.447040
1566000.000000,0.430945
1567000.000000,0.440440
1568000.000000,0.435638
1569000.000000,0.424468
1570000.000000,0.441376
1571000.000000,0.438505
1572000.000000,0.433383
1573000.000000,0.431340
1574000.000000,0.440809
1575000.000000,0.429687
1576000.000000,0.433070
1577000.000000,0.433258
1578000.000000,0.437345
1579000.000000,0.454686
1580000.000000,0.432197
1581000.000000,0.434833
1582000.000000,0.431709
1583000.000000,0.429112
1584000.000000,0.428013
1585000.000000,0.439226
1586000.000000,0.431861
1587000.000000,0.437598
1588000.000000,0.421712
1589000.000000,0.427116
1590000.000000,0.425892
1591000.000000,0.431300
1592000.000000,0.430320
1593000.000000,0.456521
1594000.000000,0.447667
1595000.000000,0.430299
1596000.000000,0.426065
1597000.000000,0.434599
1598000.000000,0.430204
1599000.000000,0.439129
1600000.000000,0.438302
1601000.000000,0.435979
1602000.000000,0.432773
1603000.000000,0.441803
1604000.000000,0.427446
1605000.000000,0.426345
1606000.000000,0.440521
1607000.000000,0.427482
1608000.000000,0.424584
1609000.000000,0.431879
1610000.000000,0.433909
1611000.000000,0.447624
1612000.000000,0.421880
1613000.000000,0.441836
1614000.000000,0.431226
1615000.000000,0.434847
1616000.000000,0.420537
1617000.000000,0.424043
1618000.000000,0.438704
1619000.000000,0.419755
1620000.000000,0.432807
1621000.000000,0.448847
1622000.000000,0.438545
1623000.000000,0.428811
1624000.000000,0.443021
1625000.000000,0.431277
1626000.000000,0.438357
1627000.000000,0.434081
1628000.000000,0.431709
1629000.000000,0.424794
1630000.000000,0.427021
1631000.000000,0.427905
1632000.000000,0.433301
1633000.000000,0.440934
1634000.000000,0.426852
1635000.000000,0.421757
1636000.000000,0.431319
1637000.000000,0.433023
1638000.000000,0.431555
1639000.000000,0.444475
1640000.000000,0.438313
1641000.000000,0.449387
1642000.000000,0.432174
1643000.000000,0.437823
1644000.000000,0.441861
1645000.000000,0.432817
1646000.000000,0.410485
1647000.000000,0.434115
1648000.000000,0.449947
1649000.000000,0.423950
1650000.000000,0.448822
1651000.000000,0.441460
1652000.000000,0.438050
1653000.000000,0.425659
1654000.000000,0.434916
1655000.000000,0.441363
1656000.000000,0.438357
1657000.000000,0.435157
1658000.000000,0.443615
1659000.000000,0.426783
1660000.000000,0.417599
1661000.000000,0.442965
1662000.000000,0.430444
1663000.000000,0.436727
1664000.000000,0.429936
1665000.000000,0.434547
1666000.000000,0.430690
1667000.000000,0.434737
1668000.000000,0.438339
1669000.000000,0.445976
1670000.000000,0.434428
1671000.000000,0.443707
1672000.000000,0.432352
1673000.000000,0.448010
1674000.000000,0.430660
1675000.000000,0.429101
1676000.000000,0.434189
1677000.000000,0.426928
1678000.000000,0.444633
1679000.000000,0.430437
1680000.000000,0.418202
1681000.000000,0.433714
1682000.000000,0.427351
1683000.000000,0.429081
1684000.000000,0.431864
1685000.000000,0.432275
1686000.000000,0.441881
1687000.000000,0.435096
1688000.000000,0.436696
1689000.000000,0.417804
1690000.000000,0.420703
1691000.000000,0.428839
1692000.000000,0.437385
1693000.000000,0.425123
1694000.000000,0.421703
1695000.000000,0.439235
1696000.000000,0.415213
1697000.000000,0.443950
1698000.000000,0.447821
1699000.000000,0.432801
1700000.000000,0.437125
1701000.000000,0.434043
1702000.000000,0.439620
1703000.000000,0.429322
1704000.000000,0.438789
1705000.000000,0.426747
1706000.000000,0.424735
1707000.000000,0.419394
1708000.000000,0.428658
1709000.000000,0.427835
1710000.000000,0.418166
1711000.000000,0.432567
1712000.000000,0.432368
1713000.000000,0.435529
1714000.000000,0.427126
1715000.000000,0.428359
1716000.000000,0.440701
1717000.000000,0.430213
1718000.000000,0.432388
1719000.000000,0.440914
1720000.000000,0.425001
1721000.000000,0.419691
1722000.000000,0.431006
1723000.000000,0.422086
1724000.000000,0.439374
1725000.000000,0.431899
1726000.000000,0.434552
1727000.000000,0.430106
1728000.000000,0.435125
1729000.000000,0.433206
1730000.000000,0.434712
1731000.000000,0.441028
1732000.000000,0.436231
1733000.000000,0.427310
1734000.000000,0.423174
1735000.000000,0.431250
1736000.000000,0.431334
1737000.000000,0.441948
1738000.000000,0.441505
1739000.000000,0.424646
1740000.000000,0.434573
1741000.000000,0.431768
1742000.000000,0.438431
1743000.000000,0.432071
1744000.000000,0.442474
1745000.000000,0.446804
1746000.000000,0.442870
1747000.000000,0.427863
1748000.000000,0.430326
1749000.000000,0.428982
1750000.000000,0.428337
1751000.000000,0.430727
1752000.000000,0.435344
1753000.000000,0.451798
1754000.000000,0.446837
1755000.000000,0.431046
1756000.000000,0.434333
1757000.000000,0.437920
1758000.000000,0.445500
1759000.000000,0.426402
1760000.000000,0.424152
1761000.000000,0.434844
1762000.000000,0.448304
1763000.000000,0.424051
1764000.000000,0.424719
1765000.000000,0.425547
1766000.000000,0.421061
1767000.000000,0.445314
1768000.000000,0.440987
1769000.000000,0.421259
1770000.000000,0.428852
1771000.000000,0.436999
1772000.000000,0.423850
1773000.000000,0.439911
1774000.000000,0.434307
1775000.000000,0.443384
1776000.000000,0.426603
1777000.000000,0.428900
1778000.000000,0.428537
1779000.000000,0.431804
1780000.000000,0.448027
1781000.000000,0.426487
1782000.000000,0.431734
1783000.000000,0.440349
1784000.000000,0.433458
1785000.000000,0.439102
1786000.000000,0.429551
1787000.000000,0.432034
1788000.000000,0.436286
1789000.000000,0.418879
1790000.000000,0.433228
1791000.000000,0.430587
1792000.000000,0.431091
1793000.000000,0.439574
1794000.000000,0.432884
1795000.000000,0.423588
1796000.000000,0.450560
1797000.000000,0.438211
1798000.000000,0.420037
1799000.000000,0.437708
1800000.000000,0.432812
1801000.000000,0.430034
1802000.000000,0.441462
1803000.000000,0.440628
1804000.000000,0.432402
1805000.000000,0.431337
1806000.000000,0.433287
1807000.000000,0.436392
1808000.000000,0.431463
1809000.000000,0.435944
1810000.000000,0.440862
1811000.000000,0.426790
1812000.000000,0.429856
1813000.000000,0.434853
1814000.000000,0.448705
1815000.000000,0.437905
1816000.000000,0.442422
1817000.000000,0.433853
1818000.000000,0.429811
1819000.000000,0.425429
1820000.000000,0.438312
1821000.000000,0.425792
1822000.000000,0.431201
1823000.000000,0.424328
1824000.000000,0.426008
1825000.000000,0.429189
1826000.000000,0.433508
1827000.000000,0.435096
1828000.000000,0.438861
1829000.000000,0.427463
1830000.000000,0.440012
1831000.000000,0.423516
1832000.000000,0.438355
1833000.000000,0.443182
1834000.000000,0.430206
1835000.000000,0.432115
1836000.000000,0.443196
1837000.000000,0.443887
1838000.000000,0.429950
1839000.000000,0.435565
1840000.000000,0.449295
1841000.000000,0.437631
1842000.000000,0.434013
1843000.000000,0.413751
1844000.000000,0.420864
1845000.000000,0.440215
1846000.000000,0.427165
1847000.000000,0.444163
1848000.000000,0.446013
1849000.000000,0.429205
1850000.000000,0.434256
1851000.000000,0.424201
1852000.000000,0.434817
1853000.000000,0.438909
1854000.000000,0.448017
1855000.000000,0.431106
1856000.000000,0.428183
1857000.000000,0.430053
1858000.000000,0.435757
1859000.000000,0.427775
1860000.000000,0.442973
1861000.000000,0.440771
1862000.000000,0.431227
1863000.000000,0.435312
1864000.000000,0.438162
1865000.000000,0.432738
1866000.000000,0.441678
1867000.000000,0.431780
1868000.000000,0.434522
1869000.000000,0.417776
1870000.000000,0.429051
1871000.000000,0.431597
1872000.000000,0.423038
1873000.000000,0.437086
1874000.000000,0.423966
1875000.000000,0.433433
1876000.000000,0.429999
1877000.000000,0.430256
1878000.000000,0.440174
1879000.000000,0.442156
1880000.000000,0.435225
1881000.000000,0.440265
1882000.000000,0.433809
1883000.000000,0.432598
1884000.000000,0.441116
1885000.000000,0.435593
1886000.000000,0.429754
1887000.000000,0.429456
1888000.000000,0.440691
1889000.000000,0.441881
1890000.000000,0.431381
1891000.000000,0.431854
1892000.000000,0.444837
1893000.000000,0.435326
1894000.000000,0.432395
1895000.000000,0.428546
1896000.000000,0.437101
1897000.000000,0.417144
1898000.000000,0.443245
1899000.000000,0.436511
1900000.000000,0.432399
1901000.000000,0.446806
1902000.000000,0.424504
1903000.000000,0.437950
1904000.000000,0.429309
1905000.000000,0.422118
1906000.000000,0.433866
1907000.000000,0.436102
1908000.000000,0.437778
1909000.000000,0.427030
1910000.000000,0.430932
1911000.000000,0.433587
1912000.000000,0.439917
1913000.000000,0.424446
1914000.000000,0.418092
1915000.000000,0.434508
1916000.000000,0.438342
1917000.000000,0.440964
1918000.000000,0.430949
1919000.000000,0.437875
1920000.000000,0.428252
1921000.000000,0.430391
