Random Max Range,Average Numbers Generated
14163000,1494.377000
14164000,1457.491000
14165000,1549.732000
14166000,1542.099000
14167000,1497.113000
14168000,1540.565000
14169000,1495.957000
14170000,1527.980000
14171000,1549.591000
14172000,1530.920000
14173000,1530.687000
14174000,1501.904000
14175000,1570.491000
14176000,1506.022000
14177000,1542.579000
14178000,1528.699000
14179000,1528.798000
14180000,1562.613000
14181000,1532.987000
14182000,1520.814000
14183000,1532.074000
14184000,1526.522000
14185000,1571.987000
14186000,1535.496000
14187000,1491.782000
14188000,1557.172000
14189000,1525.388000
14190000,1581.033000
14191000,1491.747000
14192000,1524.716000
14193000,1526.024000
14194000,1541.044000
14195000,1526.905000
14196000,1506.197000
14197000,1526.189000
14198000,1550.769000
14199000,1558.750000
14200000,1508.825000
14201000,1492.257000
14202000,1512.972000
14203000,1551.193000
14204000,1459.133000
14205000,1581.444000
14206000,1543.034000
14207000,1566.992000
14208000,1547.675000
14209000,1551.520000
14210000,1504.041000
14211000,1509.285000
14212000,1548.297000
14213000,1544.752000
14214000,1485.210000
14215000,1559.435000
14216000,1540.893000
14217000,1547.895000
14218000,1533.414000
14219000,1584.037000
14220000,1521.647000
14221000,1559.325000
14222000,1490.639000
14223000,1524.716000
14224000,1508.670000
14225000,1504.337000
14226000,1533.410000
14227000,1527.411000
14228000,1535.361000
14229000,1558.402000
14230000,1503.703000
14231000,1559.827000
14232000,1570.796000
14233000,1551.182000
14234000,1514.998000
14235000,1525.120000
14236000,1507.790000
14237000,1522.984000
14238000,1542.939000
14239000,1560.041000
14240000,1470.317000
14241000,1558.739000
14242000,1521.094000
14243000,1562.136000
14244000,1510.165000
14245000,1539.789000
14246000,1547.457000
14247000,1554.729000
14248000,1518.845000
14249000,1558.905000
14250000,1552.382000
14251000,1525.575000
14252000,1620.386000
14253000,1535.004000
14254000,1501.440000
14255000,1548.168000
14256000,1590.112000
14257000,1531.021000
14258000,1536.122000
14259000,1512.354000
14260000,1490.809000
14261000,1520.445000
14262000,1492.337000
14263000,1538.847000
14264000,1552.324000
14265000,1538.083000
14266000,1529.284000
14267000,1502.131000
14268000,1513.370000
14269000,1509.188000
14270000,1529.654000
14271000,1544.991000
14272000,1501.318000
14273000,1522.346000
14274000,1553.250000
14275000,1569.256000
14276000,1564.062000
14277000,1542.962000
14278000,1551.451000
14279000,1566.205000
14280000,1578.806000
14281000,1544.660000
14282000,1541.967000
14283000,1547.707000
14284000,1571.182000
14285000,1565.521000
14286000,1516.975000
14287000,1518.079000
14288000,1555.058000
14289000,1545.333000
14290000,1578.039000
14291000,1526.389000
14292000,1538.275000
14293000,1496.967000
14294000,1544.576000
14295000,1456.533000
14296000,1532.586000
14297000,1519.091000
14298000,1514.910000
14299000,1514.442000
14300000,1522.293000
14301000,1550.792000
14302000,1526.281000
14303000,1540.293000
14304000,1570.279000
14305000,1501.167000
14306000,1524.946000
14307000,1539.109000
14308000,1564.703000
14309000,1510.501000
14310000,1564.352000
14311000,1510.341000
14312000,1561.030000
14313000,1530.056000
14314000,1577.538000
14315000,1501.983000
14316000,1554.603000
14317000,1536.744000
14318000,1528.821000
14319000,1552.034000
14320000,1530.714000
14321000,1537.934000
14322000,1543.032000
14323000,1543.882000
14324000,1529.419000
14325000,1571.020000
14326000,1511.444000
14327000,1507.850000
14328000,1547.596000
14329000,1521.354000
14330000,1485.332000
14331000,1549.533000
14332000,1575.535000
14333000,1557.390000
14334000,1505.080000
14335000,1518.940000
14336000,1533.643000
14337000,1562.020000
14338000,1549.242000
14339000,1533.675000
14340000,1473.779000
14341000,1577.441000
14342000,1540.232000
14343000,1582.432000
14344000,1535.677000
14345000,1531.351000
14346000,1560.093000
14347000,1539.411000
14348000,1562.235000
14349000,1561.806000
14350000,1547.675000
14351000,1538.794000
14352000,1530.381000
14353000,1533.504000
14354000,1538.034000
14355000,1561.442000
14356000,1518.946000
14357000,1528.859000
14358000,1506.076000
14359000,1505.296000
14360000,1549.011000
14361000,1495.505000
14362000,1511.874000
14363000,1557.268000
14364000,1576.145000
14365000,1575.318000
14366000,1539.469000
14367000,1619.380000
14368000,1507.875000
14369000,1569.218000
14370000,1479.666000
14371000,1577.136000
14372000,1582.956000
14373000,1519.241000
14374000,1567.235000
14375000,1549.515000
14376000,1511.598000
14377000,1524.497000
14378000,1584.820000
14379000,1555.429000
14380000,1493.388000
14381000,1524.430000
14382000,1550.537000
14383000,1599.059000
14384000,1543.619000
14385000,1553.989000
14386000,1538.903000
14387000,1562.920000
14388000,1537.887000
14389000,1536.846000
14390000,1524.411000
14391000,1540.924000
14392000,1536.921000
14393000,1551.616000
14394000,1555.799000
14395000,1554.297000
14396000,1560.818000
14397000,1555.429000
14398000,1533.302000
14399000,1543.242000
14400000,1564.591000
14401000,1550.386000
14402000,1553.371000
14403000,1553.903000
14404000,1576.182000
14405000,1532.676000
14406000,1493.649000
14407000,1556.567000
14408000,1574.397000
14409000,1601.649000
14410000,1573.936000
14411000,1530.137000
14412000,1529.385000
14413000,1540.898000
14414000,1496.016000
14415000,1500.200000
14416000,1526.108000
14417000,1528.312000
14418000,1535.512000
14419000,1554.382000
14420000,1489.089000
14421000,1536.292000
14422000,1552.879000
14423000,1555.338000
14424000,1559.231000
14425000,1509.319000
14426000,1547.220000
14427000,1549.647000
14428000,1533.453000
14429000,1559.201000
14430000,1536.892000
14431000,1512.311000
14432000,1520.274000
14433000,1529.198000
14434000,1566.858000
14435000,1519.544000
14436000,1539.851000
14437000,1519.866000
14438000,1553.884000
14439000,1542.307000
14440000,1550.187000
14441000,1543.072000
14442000,1501.357000
14443000,1533.918000
14444000,1587.951000
14445000,1543.326000
14446000,1539.036000
14447000,1567.581000
14448000,1505.978000
14449000,1584.097000
14450000,1573.045000
14451000,1599.389000
14452000,1569.407000
14453000,1535.161000
14454000,1590.640000
14455000,1586.696000
14456000,1566.074000
14457000,1523.733000
14458000,1529.673000
14459000,1552.064000
14460000,1510.005000
14461000,1558.175000
14462000,1579.612000
14463000,1512.866000
14464000,1515.277000
14465000,1519.670000
14466000,1512.856000
14467000,1562.405000
14468000,1532.980000
14469000,1539.040000
14470000,1546.650000
14471000,1516.606000
14472000,1574.795000
14473000,1529.227000
14474000,1477.350000
14475000,1553.752000
14476000,1598.347000
14477000,1500.808000
14478000,1506.333000
14479000,1554.710000
14480000,1528.184000
14481000,1582.095000
14482000,1537.938000
14483000,1572.277000
14484000,1609.304000
14485000,1540.071000
14486000,1535.797000
14487000,1540.769000
14488000,1566.626000
14489000,1535.500000
14490000,1545.209000
14491000,1524.058000
14492000,1510.542000
14493000,1564.242000
14494000,1573.111000
14495000,1515.224000
14496000,1553.439000
14497000,1579.227000
14498000,1552.144000
14499000,1538.541000
14500000,1605.545000
14501000,1540.906000
14502000,1563.625000
14503000,1491.643000
14504000,1570.407000
14505000,1564.165000
14506000,1578.621000
14507000,1538.281000
14508000,1572.442000
14509000,1568.916000
14510000,1546.750000
14511000,1558.231000
14512000,1521.312000
14513000,1551.781000
14514000,1557.231000
14515000,1575.117000
14516000,1567.426000
14517000,1561.644000
14518000,1549.371000
14519000,1542.253000
14520000,1532.069000
14521000,1561.973000
14522000,1535.656000
14523000,1589.425000
14524000,1565.351000
14525000,1536.181000
14526000,1548.603000
14527000,1498.334000
14528000,1525.778000
14529000,1555.514000
14530000,1578.108000
14531000,1544.928000
14532000,1552.987000
14533000,1518.728000
14534000,1534.847000
14535000,1548.155000
14536000,1522.919000
14537000,1550.139000
14538000,1570.757000
14539000,1535.292000
14540000,1582.410000
14541000,1565.724000
14542000,1550.779000
14543000,1542.369000
14544000,1535.279000
14545000,1537.976000
14546000,1588.660000
14547000,1566.047000
14548000,1562.868000
14549000,1591.649000
14550000,1605.267000
14551000,1570.222000
14552000,1526.513000
14553000,1593.765000
14554000,1568.141000
14555000,1547.482000
14556000,1522.644000
14557000,1547.973000
14558000,1537.367000
14559000,1562.915000
14560000,1636.514000
14561000,1538.484000
14562000,1544.119000
14563000,1592.536000
14564000,1549.325000
14565000,1559.306000
14566000,1542.523000
14567000,1562.204000
14568000,1517.835000
14569000,1538.483000
14570000,1561.877000
14571000,1503.101000
14572000,1531.541000
14573000,1566.898000
14574000,1576.031000
14575000,1529.497000
14576000,1582.732000
14577000,1537.831000
14578000,1550.890000
14579000,1535.593000
14580000,1535.490000
14581000,1610.761000
14582000,1565.826000
14583000,1550.626000
14584000,1537.191000
14585000,1559.023000
14586000,1561.698000
14587000,1574.305000
14588000,1535.731000
14589000,1541.722000
14590000,1546.432000
14591000,1524.208000
14592000,1584.648000
14593000,1593.300000
14594000,1571.811000
14595000,1571.099000
14596000,1577.518000
14597000,1560.372000
14598000,1570.754000
14599000,1542.373000
14600000,1544.536000
14601000,1551.198000
14602000,1536.180000
14603000,1559.222000
14604000,1545.518000
14605000,1555.860000
14606000,1528.126000
14607000,1570.597000
14608000,1588.135000
14609000,1558.307000
14610000,1499.445000
14611000,1530.984000
14612000,1615.584000
14613000,1540.977000
14614000,1510.444000
14615000,1548.661000
14616000,1584.480000
14617000,1526.348000
14618000,1541.480000
14619000,1545.732000
14620000,1536.363000
14621000,1552.030000
14622000,1580.528000
14623000,1556.352000
14624000,1590.479000
14625000,1551.319000
14626000,1515.097000
14627000,1474.064000
14628000,1544.525000
14629000,1523.960000
14630000,1601.920000
14631000,1518.888000
14632000,1497.234000
14633000,1595.512000
14634000,1583.010000
14635000,1563.037000
14636000,1562.597000
14637000,1533.298000
14638000,1555.487000
14639000,1559.868000
14640000,1503.410000
14641000,1568.207000
14642000,1546.593000
14643000,1550.414000
14644000,1541.414000
14645000,1543.251000
14646000,1500.802000
14647000,1585.401000
14648000,1500.583000
14649000,1524.821000
14650000,1559.488000
14651000,1561.664000
14652000,1583.678000
14653000,1556.794000
14654000,1555.745000
14655000,1576.912000
14656000,1559.988000
14657000,1561.800000
14658000,1564.135000
14659000,1539.937000
14660000,1595.425000
14661000,1550.228000
14662000,1557.777000
14663000,1526.882000
14664000,1570.795000
14665000,1539.342000
14666000,1527.160000
14667000,1542.445000
14668000,1508.282000
14669000,1575.506000
14670000,1557.811000
14671000,1542.734000
14672000,1543.449000
14673000,1568.830000
14674000,1553.260000
14675000,1577.448000
14676000,1492.132000
14677000,1572.049000
14678000,1522.427000
14679000,1539.455000
14680000,1561.544000
14681000,1548.476000
14682000,1546.239000
14683000,1562.405000
14684000,1575.237000
14685000,1619.646000
14686000,1567.992000
14687000,1563.422000
14688000,1525.672000
14689000,1558.820000
14690000,1572.925000
14691000,1590.311000
14692000,1522.943000
14693000,1577.648000
14694000,1537.209000
14695000,1578.915000
14696000,1523.275000
14697000,1534.011000
14698000,1563.920000
14699000,1600.934000
14700000,1569.834000
14701000,1552.288000
14702000,1531.819000
14703000,1537.991000
14704000,1585.811000
14705000,1552.893000
14706000,1513.298000
14707000,1583.518000
14708000,1541.815000
14709000,1571.125000
14710000,1537.013000
14711000,1529.508000
14712000,1546.180000
14713000,1539.595000
14714000,1554.116000
14715000,1566.429000
14716000,1567.864000
14717000,1471.362000
14718000,1572.704000
14719000,1594.743000
14720000,1625.215000
14721000,1543.986000
14722000,1628.079000
14723000,1562.498000
14724000,1569.563000
14725000,1581.207000
14726000,1591.160000
14727000,1556.648000
14728000,1590.324000
14729000,1621.300000
14730000,1529.311000
14731000,1608.651000
14732000,1582.584000
14733000,1580.558000
14734000,1565.945000
14735000,1533.392000
14736000,1566.503000
14737000,1566.598000
14738000,1591.340000
14739000,1535.724000
14740000,1573.939000
14741000,1494.299000
14742000,1581.654000
14743000,1553.575000
14744000,1600.064000
14745000,1537.470000
14746000,1526.761000
14747000,1581.647000
14748000,1561.472000
14749000,1510.298000
14750000,1488.881000
14751000,1568.818000
14752000,1534.938000
14753000,1566.991000
14754000,1590.756000
14755000,1585.467000
14756000,1593.523000
14757000,1619.377000
14758000,1548.798000
14759000,1561.579000
14760000,1543.630000
14761000,1543.803000
14762000,1570.631000
14763000,1578.464000
14764000,1546.031000
14765000,1602.865000
14766000,1519.544000
14767000,1539.028000
14768000,1533.259000
14769000,1617.789000
14770000,1549.082000
14771000,1589.191000
14772000,1605.406000
14773000,1615.162000
14774000,1549.961000
14775000,1585.175000
14776000,1589.461000
14777000,1610.749000
14778000,1493.470000
14779000,1560.219000
14780000,1596.856000
14781000,1561.315000
14782000,1541.356000
14783000,1552.592000
14784000,1545.397000
14785000,1621.500000
14786000,1564.968000
14787000,1543.435000
14788000,1542.963000
14789000,1556.888000
14790000,1578.466000
14791000,1581.728000
14792000,1625.572000
14793000,1524.148000
14794000,1570.659000
14795000,1537.303000
14796000,1564.623000
14797000,1578.640000
14798000,1604.278000
14799000,1584.763000
14800000,1533.430000
14801000,1564.662000
14802000,1580.461000
14803000,1566.907000
14804000,1582.510000
14805000,1563.306000
14806000,1601.683000
14807000,1589.809000
14808000,1574.733000
14809000,1566.832000
14810000,1601.971000
14811000,1616.464000
14812000,1523.197000
14813000,1603.327000
14814000,1544.282000
14815000,1555.400000
14816000,1573.301000
14817000,1572.000000
14818000,1516.404000
14819000,1569.469000
14820000,1537.145000
14821000,1593.942000
14822000,1534.785000
14823000,1562.921000
14824000,1585.353000
14825000,1534.839000
14826000,1530.967000
14827000,1544.740000
14828000,1570.621000
14829000,1555.465000
14830000,1521.679000
14831000,1559.762000
14832000,1592.158000
14833000,1580.153000
14834000,1577.949000
14835000,1548.328000
14836000,1589.973000
14837000,1597.267000
14838000,1569.618000
14839000,1536.859000
14840000,1609.802000
14841000,1534.313000
14842000,1612.055000
14843000,1552.658000
14844000,1563.227000
14845000,1563.043000
14846000,1595.060000
14847000,1538.637000
14848000,1523.157000
14849000,1617.269000
14850000,1566.222000
14851000,1567.321000
14852000,1576.713000
14853000,1545.285000
14854000,1552.588000
14855000,1562.675000
14856000,1570.586000
14857000,1575.441000
14858000,1566.226000
14859000,1553.341000
14860000,1599.816000
14861000,1497.094000
14862000,1588.088000
14863000,1581.166000
14864000,1583.364000
14865000,1578.772000
14866000,1604.081000
14867000,1584.237000
14868000,1564.819000
14869000,1607.415000
14870000,1584.864000
14871000,1581.169000
14872000,1589.894000
14873000,1548.466000
14874000,1570.568000
14875000,1555.266000
14876000,1547.175000
14877000,1552.687000
14878000,1567.836000
14879000,1524.684000
14880000,1583.261000
14881000,1612.691000
14882000,1559.998000
14883000,1564.976000
14884000,1544.730000
14885000,1579.503000
14886000,1567.999000
14887000,1589.711000
14888000,1586.505000
14889000,1574.057000
14890000,1557.311000
14891000,1598.556000
14892000,1551.108000
14893000,1554.062000
14894000,1521.202000
14895000,1568.444000
14896000,1540.551000
14897000,1584.037000
14898000,1550.010000
14899000,1520.929000
14900000,1560.476000
14901000,1557.953000
14902000,1570.495000
14903000,1636.195000
14904000,1535.064000
14905000,1577.340000
14906000,1561.944000
14907000,1546.514000
14908000,1546.077000
14909000,1522.555000
14910000,1529.568000
14911000,1529.976000
14912000,1554.512000
14913000,1570.901000
14914000,1563.301000
14915000,1586.472000
14916000,1548.832000
14917000,1537.861000
14918000,1545.297000
14919000,1588.172000
14920000,1589.423000
14921000,1534.193000
14922000,1531.674000
14923000,1586.871000
14924000,1569.935000
14925000,1545.301000
14926000,1573.053000
14927000,1551.632000
14928000,1502.547000
14929000,1600.350000
14930000,1559.074000
14931000,1566.144000
14932000,1632.307000
14933000,1553.507000
14934000,1597.122000
14935000,1521.863000
14936000,1532.073000
14937000,1534.835000
14938000,1587.243000
14939000,1535.682000
14940000,1557.258000
14941000,1612.679000
14942000,1580.910000
14943000,1585.579000
14944000,1561.661000
14945000,1607.570000
14946000,1597.483000
14947000,1570.702000
14948000,1538.471000
14949000,1620.859000
14950000,1588.523000
14951000,1639.180000
14952000,1620.878000
14953000,1601.211000
14954000,1545.359000
14955000,1580.627000
14956000,1606.171000
14957000,1608.606000
14958000,1551.166000
14959000,1601.416000
14960000,1532.178000
14961000,1569.404000
14962000,1577.812000
14963000,1578.539000
14964000,1515.288000
14965000,1606.649000
14966000,1596.194000
14967000,1561.498000
14968000,1574.953000
14969000,1553.630000
14970000,1572.948000
14971000,1581.119000
14972000,1600.370000
14973000,1605.964000
14974000,1551.638000
14975000,1552.783000
14976000,1529.502000
14977000,1601.663000
14978000,1522.212000
14979000,1635.036000
14980000,1546.865000
14981000,1582.275000
14982000,1566.074000
14983000,1553.123000
14984000,1612.883000
14985000,1589.656000
14986000,1514.629000
14987000,1596.281000
14988000,1597.640000
14989000,1588.325000
14990000,1562.654000
14991000,1545.380000
14992000,1599.673000
14993000,1584.137000
14994000,1549.532000
14995000,1578.139000
14996000,1561.014000
14997000,1587.614000
14998000,1555.426000
14999000,1572.042000
15000000,1563.262000
15001000,1515.833000
15002000,1563.245000
15003000,1577.751000
15004000,1557.325000
15005000,1564.847000
15006000,1589.605000
15007000,1597.851000
15008000,1574.629000
15009000,1605.505000
15010000,1585.478000
15011000,1587.621000
15012000,1578.179000
15013000,1571.299000
15014000,1556.238000
15015000,1565.015000
15016000,1588.555000
15017000,1562.686000
15018000,1568.994000
15019000,1546.870000
15020000,1573.747000
15021000,1569.824000
15022000,1618.779000
15023000,1598.899000
15024000,1556.696000
15025000,1579.391000
15026000,1583.349000
15027000,1582.130000
15028000,1566.198000
15029000,1570.858000
15030000,1518.437000
15031000,1583.019000
15032000,1525.131000
15033000,1558.386000
15034000,1586.355000
15035000,1564.560000
15036000,1542.679000
15037000,1577.419000
15038000,1628.287000
15039000,1575.098000
15040000,1561.170000
15041000,1594.491000
15042000,1591.570000
15043000,1524.616000
15044000,1592.386000
15045000,1580.461000
15046000,1518.609000
15047000,1587.575000
15048000,1591.043000
15049000,1578.743000
15050000,1610.404000
15051000,1534.959000
15052000,1596.854000
15053000,1602.354000
15054000,1531.007000
15055000,1571.478000
15056000,1530.814000
15057000,1632.264000
15058000,1565.518000
15059000,1553.324000
15060000,1615.931000
15061000,1544.975000
15062000,1537.428000
15063000,1549.046000
15064000,1546.256000
15065000,1572.678000
15066000,1596.606000
15067000,1569.109000
15068000,1615.796000
15069000,1539.444000
15070000,1600.374000
15071000,1565.474000
15072000,1561.218000
15073000,1582.006000
15074000,1564.334000
15075000,1554.253000
15076000,1590.712000
15077000,1582.652000
15078000,1594.382000
15079000,1568.594000
15080000,1605.042000
15081000,1644.297000
15082000,1581.707000
15083000,1557.453000
15084000,1587.371000
15085000,1523.220000
15086000,1564.152000
15087000,1564.555000
15088000,1590.108000
15089000,1646.410000
15090000,1544.852000
15091000,1608.199000
15092000,1553.868000
15093000,1551.974000
15094000,1565.369000
15095000,1606.571000
15096000,1593.531000
15097000,1569.952000
15098000,1556.994000
15099000,1617.235000
15100000,1581.758000
15101000,1587.044000
15102000,1547.669000
15103000,1565.044000
15104000,1575.600000
15105000,1561.012000
15106000,1572.320000
15107000,1567.025000
15108000,1602.341000
15109000,1546.357000
15110000,1632.959000
15111000,1560.340000
15112000,1558.427000
15113000,1574.885000
15114000,1558.200000
15115000,1620.616000
15116000,1568.856000
15117000,1572.081000
15118000,1593.026000
15119000,1593.346000
15120000,1550.064000
15121000,1587.167000
15122000,1587.265000
15123000,1607.503000
15124000,1593.442000
15125000,1607.565000
15126000,1573.616000
15127000,1588.288000
15128000,1580.500000
15129000,1594.121000
15130000,1623.513000
15131000,1579.472000
15132000,1559.398000
15133000,1548.261000
15134000,1557.218000
15135000,1550.189000
15136000,1581.488000
15137000,1612.886000
15138000,1615.397000
15139000,1526.075000
15140000,1623.416000
15141000,1573.088000
15142000,1574.645000
15143000,1566.090000
15144000,1560.850000
15145000,1591.158000
15146000,1595.930000
15147000,1638.494000
15148000,1606.677000
15149000,1586.920000
15150000,1588.540000
15151000,1580.985000
15152000,1606.401000
15153000,1612.194000
15154000,1592.456000
15155000,1603.920000
15156000,1572.840000
15157000,1585.515000
15158000,1560.383000
15159000,1571.520000
15160000,1582.612000
15161000,1581.566000
15162000,1573.930000
15163000,1578.373000
15164000,1585.962000
15165000,1587.579000
15166000,1594.999000
15167000,1604.268000
15168000,1618.813000
15169000,1547.283000
15170000,1586.968000
15171000,1575.624000
15172000,1557.910000
15173000,1530.994000
15174000,1557.829000
15175000,1586.836000
15176000,1569.938000
15177000,1622.391000
15178000,1596.610000
15179000,1618.874000
15180000,1596.112000
15181000,1553.762000
15182000,1528.313000
15183000,1578.022000
15184000,1554.564000
15185000,1624.326000
15186000,1583.923000
15187000,1558.100000
15188000,1574.794000
15189000,1560.033000
15190000,1597.437000
15191000,1597.825000
15192000,1591.851000
15193000,1582.611000
15194000,1573.587000
15195000,1566.796000
15196000,1582.567000
15197000,1582.911000
15198000,1559.114000
15199000,1608.309000
15200000,1564.061000
15201000,1600.460000
15202000,1628.437000
15203000,1626.645000
15204000,1617.865000
15205000,1575.074000
15206000,1557.799000
15207000,1569.367000
15208000,1588.679000
15209000,1545.477000
15210000,1586.405000
15211000,1569.064000
15212000,1607.768000
15213000,1572.944000
15214000,1584.191000
15215000,1536.679000
15216000,1598.203000
15217000,1571.925000
15218000,1563.371000
15219000,1553.546000
15220000,1571.013000
15221000,1589.183000
15222000,1561.023000
15223000,1551.080000
15224000,1589.317000
15225000,1586.836000
15226000,1579.680000
15227000,1562.127000
15228000,1590.837000
15229000,1596.063000
15230000,1591.947000
15231000,1630.491000
15232000,1597.482000
15233000,1572.274000
15234000,1536.236000
15235000,1593.626000
15236000,1558.943000
15237000,1587.039000
15238000,1562.068000
15239000,1640.679000
15240000,1596.931000
15241000,1558.961000
15242000,1572.964000
15243000,1576.169000
15244000,1546.327000
15245000,1573.903000
15246000,1564.202000
15247000,1555.380000
15248000,1581.454000
15249000,1585.981000
15250000,1542.271000
15251000,1603.755000
15252000,1600.214000
15253000,1618.106000
15254000,1599.745000
15255000,1627.533000
15256000,1594.208000
15257000,1573.809000
15258000,1582.038000
15259000,1587.336000
15260000,1628.104000
15261000,1599.670000
15262000,1552.243000
15263000,1610.146000
15264000,1611.812000
15265000,1580.790000
15266000,1619.361000
15267000,1581.918000
15268000,1518.573000
15269000,1578.606000
15270000,1602.650000
15271000,1587.494000
15272000,1582.674000
15273000,1589.486000
15274000,1585.558000
15275000,1587.089000
15276000,1618.647000
15277000,1580.180000
15278000,1605.501000
15279000,1623.575000
15280000,1584.242000
15281000,1542.771000
15282000,1629.478000
15283000,1624.568000
15284000,1601.651000
15285000,1584.475000
15286000,1553.655000
15287000,1592.832000
15288000,1585.105000
15289000,1645.285000
15290000,1550.383000
15291000,1621.204000
15292000,1604.124000
15293000,1581.680000
15294000,1620.620000
15295000,1598.234000
15296000,1598.731000
15297000,1609.707000
15298000,1581.324000
15299000,1563.853000
15300000,1552.448000
15301000,1618.406000
15302000,1588.733000
15303000,1599.313000
15304000,1561.276000
15305000,1619.476000
15306000,1585.953000
15307000,1636.281000
15308000,1541.077000
15309000,1552.386000
15310000,1606.661000
15311000,1577.993000
15312000,1616.851000
15313000,1555.980000
15314000,1635.664000
15315000,1583.604000
15316000,1599.205000
15317000,1593.121000
15318000,1548.125000
15319000,1604.286000
15320000,1641.711000
15321000,1621.205000
15322000,1592.094000
15323000,1561.344000
15324000,1603.796000
15325000,1600.218000
15326000,1637.831000
15327000,1566.884000
15328000,1650.494000
15329000,1561.818000
15330000,1604.317000
15331000,1555.165000
15332000,1613.593000
15333000,1627.502000
15334000,1632.686000
15335000,1558.440000
15336000,1585.235000
15337000,1564.112000
15338000,1591.343000
15339000,1618.859000
15340000,1594.570000
15341000,1602.060000
15342000,1591.210000
15343000,1563.686000
15344000,1623.506000
15345000,1595.232000
15346000,1623.026000
15347000,1600.427000
15348000,1634.714000
15349000,1567.018000
15350000,1606.779000
15351000,1564.407000
15352000,1612.752000
15353000,1552.019000
15354000,1593.430000
15355000,1593.226000
15356000,1567.984000
15357000,1570.437000
15358000,1588.358000
15359000,1579.342000
15360000,1557.562000
15361000,1592.515000
15362000,1579.124000
15363000,1579.244000
15364000,1587.624000
15365000,1562.384000
15366000,1608.712000
15367000,1618.753000
15368000,1577.872000
15369000,1581.011000
15370000,1629.512000
15371000,1529.150000
15372000,1572.597000
15373000,1624.275000
15374000,1601.844000
15375000,1581.543000
15376000,1604.050000
15377000,1612.058000
15378000,1558.282000
15379000,1570.014000
15380000,1591.851000
15381000,1608.978000
15382000,1640.167000
15383000,1577.422000
15384000,1596.680000
15385000,1577.848000
15386000,1609.790000
15387000,1557.282000
15388000,1598.374000
15389000,1615.341000
15390000,1614.552000
15391000,1606.660000
15392000,1614.267000
15393000,1575.026000
15394000,1669.139000
15395000,1617.419000
15396000,1638.477000
15397000,1621.584000
15398000,1580.380000
15399000,1563.400000
15400000,1544.312000
15401000,1612.916000
15402000,1582.194000
15403000,1632.984000
15404000,1582.140000
15405000,1577.328000
15406000,1619.277000
15407000,1575.908000
15408000,1578.267000
15409000,1544.541000
15410000,1610.878000
15411000,1596.519000
15412000,1609.655000
15413000,1610.697000
15414000,1586.526000
15415000,1562.123000
15416000,1577.252000
15417000,1598.158000
15418000,1669.587000
15419000,1602.895000
15420000,1589.004000
15421000,1661.922000
15422000,1592.159000
15423000,1613.347000
15424000,1595.158000
15425000,1627.317000
15426000,1573.851000
15427000,1549.519000
15428000,1595.667000
15429000,1616.511000
15430000,1643.987000
15431000,1615.514000
15432000,1576.684000
15433000,1639.781000
15434000,1571.951000
15435000,1605.311000
15436000,1661.866000
15437000,1570.566000
15438000,1586.243000
15439000,1617.414000
15440000,1567.043000
15441000,1598.466000
15442000,1604.214000
15443000,1580.319000
15444000,1586.493000
15445000,1606.348000
15446000,1625.507000
15447000,1610.799000
15448000,1596.463000
15449000,1611.505000
15450000,1556.323000
15451000,1583.172000
15452000,1561.899000
15453000,1602.165000
15454000,1632.282000
15455000,1582.349000
15456000,1629.426000
15457000,1607.694000
15458000,1572.579000
15459000,1583.881000
15460000,1545.257000
15461000,1585.338000
15462000,1582.961000
15463000,1573.041000
15464000,1554.239000
15465000,1595.044000
15466000,1601.714000
15467000,1641.601000
15468000,1536.188000
15469000,1561.261000
15470000,1581.885000
15471000,1598.770000
15472000,1662.913000
15473000,1622.462000
15474000,1605.428000
15475000,1607.119000
15476000,1631.574000
15477000,1586.178000
15478000,1547.906000
15479000,1584.836000
15480000,1614.865000
15481000,1618.192000
15482000,1620.075000
15483000,1559.055000
15484000,1620.028000
15485000,1588.862000
15486000,1595.345000
15487000,1621.303000
15488000,1642.511000
15489000,1593.752000
15490000,1590.288000
15491000,1577.292000
15492000,1588.687000
15493000,1563.956000
15494000,1617.038000
15495000,1632.484000
15496000,1638.804000
15497000,1602.800000
15498000,1601.583000
15499000,1641.945000
15500000,1575.572000
15501000,1579.197000
15502000,1598.793000
15503000,1583.090000
15504000,1575.975000
15505000,1623.598000
15506000,1583.096000
15507000,1547.487000
15508000,1603.636000
15509000,1612.236000
15510000,1594.172000
15511000,1624.817000
15512000,1616.519000
15513000,1606.668000
15514000,1586.063000
15515000,1598.945000
15516000,1627.572000
15517000,1592.449000
15518000,1635.182000
15519000,1624.373000
15520000,1569.970000
15521000,1590.711000
15522000,1627.432000
15523000,1586.014000
15524000,1634.035000
15525000,1550.937000
15526000,1582.092000
15527000,1586.961000
15528000,1591.985000
15529000,1648.308000
15530000,1648.772000
15531000,1598.553000
15532000,1630.364000
15533000,1563.404000
15534000,1530.393000
15535000,1647.111000
15536000,1621.206000
15537000,1631.206000
15538000,1553.942000
15539000,1587.934000
15540000,1611.770000
15541000,1556.956000
15542000,1629.718000
15543000,1589.087000
15544000,1593.370000
15545000,1571.571000
15546000,1571.458000
15547000,1613.313000
15548000,1568.385000
15549000,1578.592000
15550000,1586.368000
15551000,1603.585000
15552000,1623.383000
15553000,1657.118000
15554000,1633.325000
15555000,1587.459000
15556000,1585.703000
15557000,1601.725000
15558000,1612.066000
15559000,1617.475000
15560000,1612.274000
